policyId,Gender,policyHolderAge,hasCanadianDrivingLicense,territory,hasAutoInsurance,hadVehicleClaimInPast,homeInsurancePremium,saleChannel,isOwner,rentedVehicle,hasMortgage,nbWeeksInsured,vehicleStatus
87007,Female,61,1,25,1,No,1056,122,0,0,NA,12,Recent vehicle
87043,Male,35,1,7,1,No,88,11,0,1,NA,29,New vehicle
87058,Male,35,1,25,1,No,1283,124,0,0,NA,38,Recent vehicle
87064,Female,38,1,6,1,No,970,152,1,0,1,28,Recent vehicle
87081,Female,38,1,25,0,Yes,986,125,1,0,1,39,Old vehicle
87082,Female,19,1,7,0,Yes,966,26,0,1,NA,27,New vehicle
87086,Male,42,1,25,1,No,88,124,0,1,NA,29,Recent vehicle
87096,Male,29,1,42,1,No,88,152,0,0,NA,45,New vehicle
87122,Female,22,1,23,0,Yes,88,152,1,0,1,41,New vehicle
87149,Male,39,1,7,0,Yes,674,124,1,0,1,24,Recent vehicle
87157,Female,72,1,25,1,No,2584,122,0,0,NA,24,Recent vehicle
87160,Female,31,1,15,1,No,886,152,1,0,1,7,New vehicle
87164,Male,35,1,7,1,Yes,910,156,1,1,0,37,New vehicle
87189,Female,56,1,25,0,Yes,2072,124,0,1,NA,4,Recent vehicle
87191,Female,57,1,25,0,Yes,1936,25,0,0,NA,42,Recent vehicle
87198,Male,60,1,25,0,Yes,1138,125,0,0,NA,27,Recent vehicle
87211,Male,40,1,53,0,No,88,26,0,0,NA,17,Recent vehicle
87220,Female,32,1,29,0,No,1410,26,1,1,1,26,Recent vehicle
87225,Female,38,1,21,1,No,448,152,0,0,NA,33,Recent vehicle
87235,Male,57,1,25,0,No,1687,124,1,0,0,37,Recent vehicle
87237,Female,35,1,50,1,No,1061,152,0,1,NA,19,New vehicle
87245,Female,73,1,20,0,Yes,1207,124,0,0,NA,4,Recent vehicle
87247,Female,45,1,45,0,Yes,908,152,0,0,NA,26,Recent vehicle
87251,Male,45,1,25,0,No,1167,124,0,0,NA,12,Recent vehicle
87254,Male,30,1,17,0,No,88,152,0,0,NA,15,New vehicle
87264,Female,34,1,45,1,Yes,88,124,1,1,1,15,Recent vehicle
87273,Male,24,1,17,1,No,1171,152,0,0,NA,12,New vehicle
87274,Female,25,1,12,1,No,967,152,0,0,NA,23,New vehicle
87299,Male,26,1,47,1,No,88,26,1,0,0,20,New vehicle
87309,Female,63,1,25,0,No,88,26,0,1,NA,33,Recent vehicle
87331,Female,51,1,25,0,Yes,1663,124,0,0,NA,20,Recent vehicle
87337,Male,54,1,12,0,Yes,1423,155,0,0,NA,21,Recent vehicle
87359,Female,42,1,25,0,Yes,837,124,0,1,NA,7,Recent vehicle
87370,Male,78,1,25,0,Yes,2711,26,0,1,NA,28,Old vehicle
87377,Female,44,1,25,1,No,2673,124,1,0,1,9,Recent vehicle
87380,Female,33,1,53,1,No,88,7,0,1,NA,36,Recent vehicle
87382,Male,27,1,45,0,No,1090,152,0,1,NA,21,New vehicle
87424,Male,56,1,45,0,Yes,944,124,0,0,NA,15,Recent vehicle
87427,Female,84,1,3,0,Yes,926,8,1,0,1,3,Recent vehicle
87431,Male,71,1,25,0,Yes,1010,26,0,1,NA,22,Recent vehicle
87436,Male,29,1,6,0,Yes,782,124,0,1,NA,39,Recent vehicle
87441,Female,21,1,35,1,No,1119,152,0,0,NA,3,New vehicle
87444,Female,28,1,25,0,Yes,1058,124,0,1,NA,4,New vehicle
87445,Male,60,1,25,1,No,983,122,0,0,NA,34,Recent vehicle
87456,Male,52,1,18,1,No,1517,26,1,1,1,17,Recent vehicle
87459,Female,47,1,45,0,Yes,1946,26,0,0,NA,44,Recent vehicle
87465,Male,39,1,25,0,Yes,971,154,1,0,0,2,Recent vehicle
87493,Female,22,1,51,0,No,1142,152,0,0,NA,34,New vehicle
87508,Male,34,1,25,0,No,1038,124,0,0,NA,7,Recent vehicle
87513,Female,20,1,38,1,No,1435,152,0,0,NA,3,New vehicle
87514,Male,34,1,45,1,No,88,152,0,1,NA,33,Recent vehicle
87521,Male,22,1,42,1,No,1095,152,1,1,1,44,New vehicle
87539,Male,79,1,25,1,No,1140,26,0,1,NA,30,Recent vehicle
87544,Female,33,1,45,0,Yes,1654,124,0,1,NA,4,Recent vehicle
87554,Female,53,1,52,1,No,88,124,0,0,NA,21,Recent vehicle
87555,Female,18,1,17,0,Yes,1975,160,0,0,NA,12,New vehicle
87562,Male,48,1,25,0,Yes,945,124,1,0,1,40,Recent vehicle
87564,Male,20,1,24,1,No,1241,152,0,1,NA,8,New vehicle
87575,Male,29,1,45,1,No,1124,152,0,0,NA,23,New vehicle
87582,Male,75,1,45,0,Yes,2448,26,0,0,NA,7,Old vehicle
87592,Male,21,1,12,1,No,601,152,0,0,NA,25,New vehicle
87593,Female,20,1,36,1,No,1764,152,0,0,NA,25,New vehicle
87598,Male,43,1,25,0,Yes,1550,124,1,0,1,32,Recent vehicle
87610,Female,18,1,12,0,Yes,1083,152,0,1,NA,35,New vehicle
87615,Male,21,1,16,0,No,1047,152,1,0,1,3,New vehicle
87616,Male,59,1,25,1,No,88,26,0,0,NA,5,Recent vehicle
87621,Male,31,1,38,0,No,88,1,0,0,NA,24,New vehicle
87624,Female,35,1,45,0,Yes,1157,124,0,1,NA,26,Recent vehicle
87631,Male,44,1,25,0,Yes,1410,45,0,0,NA,34,Recent vehicle
87655,Female,28,1,8,1,No,629,152,0,0,NA,35,New vehicle
87685,Male,42,1,45,0,Yes,1243,124,0,1,NA,17,Recent vehicle
87689,Male,20,1,24,1,No,987,152,0,1,NA,23,New vehicle
87694,Male,46,1,30,0,Yes,1056,26,0,1,NA,5,Recent vehicle
87700,Male,40,1,25,0,Yes,1635,26,1,0,1,6,Recent vehicle
87709,Male,42,1,3,0,Yes,1583,124,0,0,NA,2,Recent vehicle
87712,Male,51,1,19,1,No,764,124,0,1,NA,20,Recent vehicle
87715,Male,28,1,7,1,No,804,152,1,0,1,36,New vehicle
87744,Female,32,1,45,0,Yes,1481,26,0,1,NA,17,Recent vehicle
87760,Female,53,1,25,0,Yes,1399,122,0,0,NA,8,Recent vehicle
87761,Male,25,1,45,1,No,880,160,0,1,NA,12,New vehicle
87766,Male,50,1,45,1,No,88,124,1,1,1,38,Recent vehicle
87775,Female,52,1,49,0,Yes,997,7,1,0,1,41,Recent vehicle
87777,Female,40,1,30,0,Yes,88,124,0,1,NA,22,Recent vehicle
87780,Female,21,1,35,1,No,822,152,0,1,NA,27,New vehicle
87792,Female,19,1,16,1,No,1433,152,0,0,NA,29,New vehicle
87794,Male,27,1,25,1,No,1261,152,0,1,NA,21,New vehicle
87818,Male,31,1,25,0,Yes,1786,124,0,1,NA,41,Recent vehicle
87848,Female,58,1,8,0,No,1279,26,0,1,NA,28,Recent vehicle
87849,Male,37,1,5,0,Yes,88,124,0,1,NA,12,Old vehicle
87855,Female,26,1,27,0,No,88,157,1,1,1,12,Recent vehicle
87858,Female,73,1,25,0,Yes,1198,26,0,0,NA,37,Old vehicle
87869,Male,40,1,24,0,Yes,1182,26,0,1,NA,9,Recent vehicle
87885,Female,33,1,45,1,No,988,152,0,1,NA,10,New vehicle
87893,Male,48,1,50,0,Yes,675,26,1,1,1,19,Recent vehicle
87902,Female,74,1,46,0,Yes,88,122,0,1,NA,26,Recent vehicle
87907,Male,52,1,5,0,No,88,124,0,1,NA,29,Recent vehicle
87925,Female,23,1,4,1,No,899,152,0,1,NA,36,New vehicle
87926,Male,20,1,50,0,Yes,729,152,0,0,NA,3,New vehicle
87935,Male,39,1,25,1,No,1493,124,0,1,NA,35,Recent vehicle
87938,Female,28,1,12,1,No,1878,152,1,0,1,33,New vehicle
87939,Male,74,1,45,1,No,1146,26,0,1,NA,34,Recent vehicle
87942,Female,34,1,36,1,No,1182,152,0,0,NA,11,New vehicle
87943,Female,31,1,8,1,No,88,152,1,1,1,21,New vehicle
87954,Female,37,1,43,0,Yes,972,154,0,1,NA,31,New vehicle
87983,Male,46,1,14,0,Yes,1445,124,1,0,1,5,Recent vehicle
88010,Female,67,1,7,1,Yes,1004,30,0,0,NA,23,Recent vehicle
88037,Male,50,1,25,0,Yes,2329,26,0,0,NA,20,Old vehicle
88043,Male,38,1,30,0,Yes,958,163,0,0,NA,37,Recent vehicle
88046,Male,40,1,25,0,Yes,1148,26,0,1,NA,44,Recent vehicle
88055,Male,39,1,45,0,Yes,1827,30,0,1,NA,34,Recent vehicle
88067,Male,40,1,25,0,Yes,1314,122,1,1,1,18,Recent vehicle
88072,Female,24,1,12,0,Yes,1597,26,0,0,NA,41,New vehicle
88084,Male,63,1,25,0,Yes,1759,122,0,0,NA,40,Recent vehicle
88092,Male,31,1,23,1,No,1253,160,0,1,NA,22,New vehicle
88112,Female,31,1,44,1,No,88,152,0,0,NA,28,New vehicle
88122,Male,22,1,16,1,No,811,152,0,1,NA,30,New vehicle
88136,Female,30,1,38,1,No,1322,151,1,0,1,29,New vehicle
88144,Female,53,1,25,0,No,1231,26,0,0,NA,33,Recent vehicle
88147,Male,20,1,32,1,No,883,152,0,1,NA,44,New vehicle
88151,Male,20,1,38,0,No,1308,152,0,1,NA,20,New vehicle
88155,Female,34,1,42,0,Yes,88,156,0,0,NA,37,Recent vehicle
88160,Male,54,1,25,0,Yes,903,124,1,0,0,28,Recent vehicle
88165,Male,47,1,14,0,Yes,1286,26,0,1,NA,41,Old vehicle
88166,Male,61,1,25,0,Yes,88,156,1,1,1,37,Old vehicle
88183,Male,45,1,25,0,Yes,1612,26,1,0,1,37,Recent vehicle
88192,Male,40,1,8,0,Yes,88,124,0,1,NA,40,Old vehicle
88194,Male,52,1,47,1,Yes,682,26,0,0,NA,44,Recent vehicle
88199,Male,59,1,25,0,Yes,1309,61,0,1,NA,38,Recent vehicle
88206,Male,24,1,18,1,No,1204,160,0,0,NA,35,New vehicle
88222,Male,38,1,47,0,Yes,642,124,1,1,0,35,Recent vehicle
88230,Male,41,1,25,0,Yes,1223,26,0,0,NA,24,Recent vehicle
88242,Male,19,1,7,1,No,1210,152,1,1,1,35,New vehicle
88260,Female,27,1,50,0,Yes,1434,152,0,0,NA,14,New vehicle
88265,Female,41,1,25,1,No,1510,26,0,1,NA,6,Recent vehicle
88276,Male,42,1,29,0,Yes,1148,124,0,0,NA,9,Recent vehicle
88295,Female,23,1,25,1,No,839,152,0,0,NA,8,New vehicle
88304,Female,30,1,40,1,No,709,152,0,0,NA,35,New vehicle
88313,Female,22,1,7,1,No,716,152,1,0,0,44,New vehicle
88320,Female,33,1,25,0,Yes,1205,26,1,1,1,19,Recent vehicle
88327,Female,29,1,45,1,No,1704,152,0,1,NA,5,New vehicle
88338,Male,55,1,25,1,No,88,124,0,1,NA,4,Recent vehicle
88345,Male,26,1,25,0,No,88,1,0,0,NA,36,New vehicle
88346,Male,42,1,25,1,No,1343,122,0,1,NA,41,Recent vehicle
88348,Female,23,1,30,0,Yes,1306,152,1,0,1,44,New vehicle
88351,Male,44,1,28,1,No,898,124,0,1,NA,41,Recent vehicle
88352,Male,59,1,24,1,No,1082,124,0,0,NA,13,Recent vehicle
88367,Female,34,1,25,0,Yes,655,124,0,0,NA,41,New vehicle
88381,Male,30,1,51,1,No,1002,152,0,0,NA,2,New vehicle
88401,Female,53,1,25,0,Yes,1967,26,1,0,1,9,Old vehicle
88406,Male,19,1,7,1,No,683,152,0,1,NA,42,New vehicle
88407,Female,63,1,25,1,No,1223,26,0,0,NA,2,Recent vehicle
88430,Female,26,1,25,0,No,88,156,1,1,0,27,Recent vehicle
88436,Female,40,1,45,1,No,1088,124,0,0,NA,42,Recent vehicle
88451,Male,35,1,25,0,Yes,1810,122,0,1,NA,8,Recent vehicle
88454,Male,19,1,24,1,No,669,152,0,0,NA,40,New vehicle
88491,Female,19,1,6,0,No,88,152,0,0,NA,19,New vehicle
88510,Female,24,1,18,1,No,945,152,0,0,NA,39,New vehicle
88514,Male,66,1,25,0,Yes,1306,26,0,1,NA,31,Old vehicle
88524,Male,56,1,6,0,Yes,88,26,0,0,NA,23,Recent vehicle
88538,Male,36,1,10,1,No,683,124,0,0,NA,2,Recent vehicle
88553,Male,29,1,25,1,No,1715,152,0,1,NA,42,New vehicle
88573,Female,49,1,25,1,No,1356,124,1,0,1,34,Recent vehicle
88589,Male,18,1,7,1,No,1668,152,1,1,1,23,New vehicle
88594,Male,48,1,25,0,Yes,88,124,1,1,1,25,Recent vehicle
88599,Female,32,1,25,0,Yes,1178,154,0,1,NA,32,New vehicle
88603,Male,76,1,25,0,Yes,997,52,0,0,NA,17,Recent vehicle
88606,Female,42,1,25,0,Yes,88,124,0,1,NA,28,Recent vehicle
88607,Female,81,1,12,0,Yes,1252,26,1,0,1,10,Recent vehicle
88621,Male,46,1,25,0,Yes,88,157,0,0,NA,20,Recent vehicle
88641,Female,44,1,26,1,No,1181,26,0,1,NA,37,Recent vehicle
88645,Female,21,1,40,1,No,635,152,0,1,NA,20,New vehicle
88646,Female,27,1,45,0,Yes,2441,124,0,1,NA,22,Recent vehicle
88649,Female,29,1,45,1,No,986,152,0,0,NA,11,New vehicle
88650,Female,56,1,29,1,No,2057,138,0,1,NA,12,Recent vehicle
88674,Male,28,1,13,1,No,697,152,0,1,NA,42,New vehicle
88678,Female,41,1,35,0,Yes,854,131,0,0,NA,28,Recent vehicle
88695,Male,28,1,45,0,Yes,1854,26,0,1,NA,17,New vehicle
88707,Female,36,1,38,0,No,965,152,0,1,NA,19,New vehicle
88723,Male,30,1,20,0,Yes,1163,26,0,0,NA,7,New vehicle
88730,Female,19,1,24,1,No,1215,152,0,0,NA,13,New vehicle
88748,Male,25,1,43,0,Yes,1228,152,0,0,NA,2,New vehicle
88754,Female,41,1,25,0,Yes,1120,124,0,0,NA,38,Recent vehicle
88766,Female,21,1,16,0,Yes,943,152,0,1,NA,43,New vehicle
88773,Female,35,1,12,1,No,1170,152,0,1,NA,3,New vehicle
88779,Female,21,1,17,1,No,1235,152,0,0,NA,17,New vehicle
88788,Female,27,1,8,0,Yes,1051,152,0,1,NA,15,New vehicle
88794,Female,19,1,6,1,No,888,160,1,0,1,24,New vehicle
88807,Female,67,1,12,1,No,1181,26,0,1,NA,37,Recent vehicle
88808,Male,59,1,25,0,Yes,1425,55,0,0,NA,24,Old vehicle
88813,Male,55,1,25,0,Yes,2137,26,1,0,1,30,Recent vehicle
88815,Female,26,1,7,1,No,781,152,0,0,NA,19,New vehicle
88828,Female,27,1,19,1,No,774,152,0,1,NA,44,New vehicle
88830,Male,81,1,25,0,Yes,996,124,1,1,1,7,Recent vehicle
88833,Male,22,1,23,1,No,941,152,0,0,NA,0,New vehicle
88834,Male,59,1,24,0,No,985,26,1,1,1,28,Recent vehicle
88865,Female,43,1,25,1,No,866,26,0,1,NA,43,Recent vehicle
88869,Female,51,1,23,1,No,589,160,0,0,NA,27,Recent vehicle
88898,Female,60,1,27,0,Yes,932,124,0,1,NA,14,Recent vehicle
88906,Male,50,1,25,0,Yes,2808,26,0,1,NA,13,Recent vehicle
88908,Male,53,1,25,0,Yes,982,124,0,0,NA,13,Recent vehicle
88911,Female,46,1,25,1,No,2233,52,1,1,1,43,Recent vehicle
88914,Male,28,1,38,0,No,1013,152,0,1,NA,11,New vehicle
88921,Male,74,1,7,0,Yes,1164,11,0,1,NA,37,Recent vehicle
88926,Male,18,1,38,0,Yes,1716,160,1,0,1,31,New vehicle
88946,Male,22,1,51,0,Yes,1280,152,0,1,NA,42,New vehicle
88957,Female,72,1,25,0,Yes,1931,122,0,0,NA,13,Recent vehicle
88965,Female,25,1,8,1,No,722,152,0,1,NA,8,New vehicle
88979,Male,27,1,43,0,Yes,888,152,0,0,NA,7,New vehicle
88985,Female,60,1,50,0,Yes,879,26,1,0,1,14,Recent vehicle
88997,Male,26,1,44,0,Yes,773,152,1,0,1,12,New vehicle
89011,Male,35,1,50,1,No,904,152,0,1,NA,33,New vehicle
89020,Female,28,1,31,1,No,1141,152,0,0,NA,24,New vehicle
89038,Female,58,1,14,0,Yes,1196,157,0,1,NA,12,Recent vehicle
89041,Male,48,1,25,0,Yes,932,122,0,1,NA,31,Recent vehicle
89055,Female,20,1,45,1,No,1410,152,1,1,1,36,New vehicle
89057,Female,26,1,10,1,No,879,152,0,1,NA,13,New vehicle
89069,Male,35,1,25,0,Yes,1728,122,0,1,NA,40,Recent vehicle
89077,Female,34,1,25,0,No,1371,52,0,0,NA,27,Recent vehicle
89105,Male,54,1,7,1,Yes,1169,124,1,1,0,39,Recent vehicle
89114,Female,36,1,38,1,No,850,152,1,1,1,8,Recent vehicle
89119,Male,50,1,25,0,Yes,1498,26,0,1,NA,24,Recent vehicle
89141,Female,57,1,25,1,No,1735,122,0,0,NA,8,Recent vehicle
89142,Male,52,1,11,0,Yes,997,25,0,1,NA,1,Recent vehicle
89158,Female,24,1,16,1,No,1074,152,1,1,0,13,New vehicle
89168,Female,33,1,6,1,No,823,152,0,1,NA,27,Recent vehicle
89193,Male,32,1,41,1,No,88,152,1,0,1,35,Recent vehicle
89206,Male,71,1,23,0,Yes,88,157,1,1,1,2,Recent vehicle
89215,Female,29,1,19,1,No,812,152,0,0,NA,31,New vehicle
89221,Male,65,1,38,1,No,1214,154,0,1,NA,29,Recent vehicle
89233,Male,41,1,25,0,Yes,1429,26,0,1,NA,19,Recent vehicle
89235,Male,21,1,8,1,No,88,152,0,0,NA,37,New vehicle
89248,Male,19,1,17,1,No,1215,152,0,1,NA,28,New vehicle
89250,Male,49,1,7,0,Yes,1333,124,1,1,0,12,Recent vehicle
89255,Female,47,1,25,0,Yes,1868,124,0,1,NA,22,Recent vehicle
89256,Female,72,1,25,0,Yes,1412,26,0,1,NA,16,Recent vehicle
89267,Male,64,1,3,0,Yes,946,70,0,0,NA,39,Recent vehicle
89277,Female,59,1,25,0,Yes,871,26,0,0,NA,25,Recent vehicle
89282,Female,76,1,25,1,No,1006,124,0,0,NA,17,Recent vehicle
89286,Female,29,1,43,1,No,1052,152,1,1,1,27,New vehicle
89291,Female,22,1,18,0,No,846,160,0,1,NA,39,New vehicle
89304,Female,27,1,16,0,Yes,88,160,1,0,1,42,New vehicle
89317,Male,18,1,21,1,No,879,152,0,0,NA,11,New vehicle
89319,Male,64,1,21,0,Yes,884,124,1,0,1,16,Recent vehicle
89328,Female,52,1,51,0,Yes,1083,124,1,1,1,7,Old vehicle
89367,Male,57,1,25,1,No,1139,26,0,0,NA,8,Recent vehicle
89376,Female,44,1,42,1,No,1149,157,1,0,1,8,Recent vehicle
89388,Female,45,1,25,1,No,88,26,1,1,1,40,Recent vehicle
89397,Male,81,1,32,1,No,88,12,0,0,NA,15,Recent vehicle
89402,Female,27,1,3,0,No,1266,152,1,0,1,16,New vehicle
89408,Male,24,1,23,1,No,1133,152,1,0,0,15,New vehicle
89412,Female,26,1,7,1,No,827,152,1,0,0,32,New vehicle
89413,Male,41,1,25,1,No,1504,124,0,0,NA,30,Recent vehicle
89426,Male,53,1,46,0,Yes,1164,124,1,1,1,3,Recent vehicle
89429,Male,21,1,45,0,No,1093,151,1,0,1,16,New vehicle
89441,Female,49,1,17,1,No,88,26,1,0,1,1,Recent vehicle
89450,Male,58,1,24,1,No,1085,26,0,0,NA,14,Recent vehicle
89454,Female,23,1,12,1,No,972,152,0,1,NA,35,New vehicle
89465,Female,63,1,45,1,No,88,1,1,0,1,17,New vehicle
89474,Male,24,1,3,1,No,1176,160,1,0,1,19,New vehicle
89486,Male,68,1,38,0,Yes,1363,26,1,1,1,38,Recent vehicle
89502,Male,27,1,44,0,Yes,962,160,0,0,NA,5,New vehicle
89509,Female,53,1,25,1,No,1502,26,0,1,NA,37,Recent vehicle
89512,Male,31,1,39,1,No,856,152,0,0,NA,21,New vehicle
89516,Male,48,1,25,1,No,1010,26,1,1,1,20,Recent vehicle
89526,Female,35,1,17,0,Yes,1194,26,0,0,NA,17,Recent vehicle
89548,Male,62,1,25,1,Yes,3257,26,0,0,NA,40,Recent vehicle
89555,Female,25,1,7,1,No,2073,152,0,0,NA,28,New vehicle
89560,Male,18,1,25,1,No,1366,152,1,0,0,26,New vehicle
89569,Female,55,1,25,0,Yes,1233,124,1,0,1,26,Recent vehicle
89581,Male,80,1,49,1,No,88,26,1,0,0,38,Recent vehicle
89583,Female,46,1,17,0,Yes,1104,124,0,1,NA,4,Recent vehicle
89626,Female,36,1,12,1,No,1048,152,0,0,NA,36,Recent vehicle
89635,Male,48,1,25,0,Yes,1687,26,0,0,NA,28,Recent vehicle
89637,Female,28,1,9,1,No,1166,152,0,0,NA,37,New vehicle
89639,Female,30,1,45,0,No,88,157,0,1,NA,27,Recent vehicle
89640,Female,83,1,25,0,Yes,1179,26,0,0,NA,40,Recent vehicle
89648,Male,47,1,25,1,No,1125,156,1,0,1,21,Recent vehicle
89651,Male,27,1,24,1,No,88,154,0,0,NA,33,Recent vehicle
89675,Female,75,1,25,1,No,867,124,0,1,NA,6,Recent vehicle
89676,Male,43,1,36,0,Yes,787,124,0,1,NA,22,Recent vehicle
89698,Male,26,1,7,0,Yes,649,152,1,0,1,11,New vehicle
89699,Male,26,1,12,1,No,1008,160,0,0,NA,10,New vehicle
89701,Female,54,1,23,0,Yes,1287,124,0,0,NA,11,Recent vehicle
89704,Female,31,1,25,1,No,1055,125,0,0,NA,22,Recent vehicle
89709,Male,23,1,45,1,No,1912,152,1,1,1,40,New vehicle
89717,Male,36,1,31,0,Yes,1097,124,1,0,0,17,Recent vehicle
89740,Female,46,1,25,0,Yes,1450,26,1,0,1,29,Recent vehicle
89746,Female,44,1,25,0,Yes,1540,26,0,1,NA,23,Recent vehicle
89748,Male,61,1,7,0,Yes,944,26,1,0,1,8,Recent vehicle
89753,Female,65,1,48,1,No,88,152,0,0,NA,34,Recent vehicle
89762,Female,39,1,25,0,Yes,1495,26,1,0,1,8,Old vehicle
89772,Male,67,1,25,0,Yes,1516,26,1,0,1,17,Recent vehicle
89794,Male,18,1,23,1,No,1826,160,0,1,NA,22,New vehicle
89810,Male,19,1,46,0,Yes,1190,152,1,0,1,22,New vehicle
89884,Female,46,1,45,0,Yes,88,26,1,0,1,26,Recent vehicle
89891,Female,54,1,25,0,Yes,1184,4,0,0,NA,36,Recent vehicle
89893,Female,58,1,25,0,No,1968,26,0,0,NA,28,Recent vehicle
89906,Male,51,1,14,0,Yes,1257,124,0,0,NA,33,Recent vehicle
89915,Female,28,1,10,1,No,88,160,0,0,NA,13,New vehicle
89920,Female,26,1,41,0,Yes,1192,152,1,0,1,35,New vehicle
89931,Female,39,1,49,0,Yes,1094,124,0,0,NA,39,Recent vehicle
89935,Female,39,1,25,0,Yes,1487,124,1,0,1,27,Recent vehicle
89938,Female,23,1,16,0,Yes,1573,152,0,1,NA,32,New vehicle
89949,Male,49,1,7,1,No,904,11,0,0,NA,33,Recent vehicle
89957,Male,20,1,47,1,No,845,152,1,0,1,17,New vehicle
89963,Female,52,1,36,1,No,88,152,0,0,NA,23,Recent vehicle
89964,Male,57,1,45,0,Yes,1388,122,1,0,1,18,Recent vehicle
89975,Male,19,1,6,0,Yes,1118,160,1,1,1,17,New vehicle
89976,Male,27,1,23,1,No,1036,152,0,1,NA,29,New vehicle
89989,Female,18,1,45,1,No,88,160,0,1,NA,22,New vehicle
89991,Male,64,1,16,1,No,1038,26,0,0,NA,10,Recent vehicle
90019,Male,47,1,7,0,No,795,26,0,0,NA,35,Recent vehicle
90031,Female,40,1,25,0,Yes,1860,52,0,1,NA,31,Recent vehicle
90036,Female,27,1,14,1,No,858,152,0,0,NA,29,New vehicle
90049,Female,61,1,6,1,No,1155,26,1,1,1,12,Recent vehicle
90066,Male,32,1,7,0,Yes,1075,163,1,1,1,33,Recent vehicle
90068,Female,57,1,25,0,No,2429,122,1,0,1,5,Recent vehicle
90080,Female,25,1,37,1,No,1135,152,0,1,NA,39,New vehicle
90087,Male,44,1,24,1,No,964,124,1,0,1,17,Recent vehicle
90091,Female,19,1,25,0,Yes,1605,156,0,1,NA,8,New vehicle
90096,Male,26,1,45,1,No,913,160,0,0,NA,9,New vehicle
90110,Male,59,1,18,1,No,1307,26,0,0,NA,13,Recent vehicle
90123,Female,23,1,7,1,No,1684,152,1,0,1,18,New vehicle
90133,Female,26,1,27,0,Yes,919,152,0,1,NA,18,New vehicle
90140,Male,31,1,25,0,Yes,1913,122,0,0,NA,6,New vehicle
90151,Male,37,1,43,1,No,1291,152,0,1,NA,17,Recent vehicle
90201,Male,32,1,49,1,No,861,152,0,0,NA,4,New vehicle
90202,Female,45,1,8,1,No,1146,26,0,1,NA,10,Recent vehicle
90216,Male,31,1,25,1,No,1355,152,0,0,NA,27,New vehicle
90218,Male,23,1,25,1,No,2918,152,0,1,NA,39,New vehicle
90231,Female,30,1,32,1,No,1101,152,0,0,NA,22,New vehicle
90247,Male,25,1,18,1,No,1323,152,0,1,NA,7,New vehicle
90249,Male,43,1,3,0,Yes,1515,120,0,1,NA,37,Recent vehicle
90251,Male,27,1,38,0,No,981,160,0,1,NA,5,New vehicle
90259,Female,18,1,18,1,No,900,160,0,0,NA,12,New vehicle
90274,Female,47,1,3,1,No,799,30,0,0,NA,7,Recent vehicle
90282,Female,75,1,25,0,Yes,1115,26,0,0,NA,25,Recent vehicle
90302,Female,23,1,45,0,Yes,1081,160,1,1,1,31,New vehicle
90303,Female,37,1,25,0,Yes,1439,26,0,1,NA,32,Recent vehicle
90306,Female,36,1,45,0,Yes,1189,7,0,0,NA,26,Recent vehicle
90312,Female,57,1,5,1,No,88,26,1,0,0,35,Recent vehicle
90318,Male,49,1,14,1,No,767,124,0,0,NA,13,Recent vehicle
90328,Male,27,1,6,0,No,1251,152,0,0,NA,6,New vehicle
90333,Female,26,1,43,1,No,1018,152,0,1,NA,18,New vehicle
90336,Female,66,1,25,0,Yes,1243,124,0,1,NA,25,Recent vehicle
90347,Female,41,1,29,0,No,1314,145,1,0,1,22,Recent vehicle
90362,Male,20,1,3,0,Yes,1265,152,0,1,NA,9,New vehicle
90376,Male,65,1,22,1,No,88,124,0,1,NA,16,Recent vehicle
90379,Male,42,1,25,1,Yes,999,122,1,0,1,12,Recent vehicle
90382,Male,25,1,12,1,No,823,152,0,0,NA,44,New vehicle
90385,Female,34,1,27,0,Yes,1415,124,1,1,1,39,New vehicle
90393,Male,27,1,36,1,No,1027,152,0,0,NA,0,New vehicle
90394,Female,24,1,39,0,Yes,1228,152,1,0,1,4,New vehicle
90396,Male,75,1,25,1,No,1063,26,1,1,1,30,Recent vehicle
90399,Female,26,1,12,1,No,1041,152,0,0,NA,5,New vehicle
90400,Male,41,1,7,0,Yes,1268,26,1,1,1,3,Recent vehicle
90404,Female,26,1,16,1,No,1614,152,0,1,NA,24,New vehicle
90425,Female,28,1,35,0,Yes,926,152,0,0,NA,10,New vehicle
90429,Female,57,1,25,0,Yes,3216,26,1,0,1,3,Recent vehicle
90439,Male,40,1,37,0,Yes,88,156,1,0,1,7,Recent vehicle
90459,Female,20,1,25,1,No,937,152,0,1,NA,14,New vehicle
90473,Male,39,1,12,0,Yes,1047,124,0,0,NA,13,Recent vehicle
90521,Female,18,1,7,1,No,727,152,1,1,1,32,New vehicle
90524,Male,39,1,25,0,Yes,1167,124,0,1,NA,35,Recent vehicle
90525,Female,26,1,42,1,No,1106,152,0,0,NA,24,New vehicle
90527,Male,59,1,45,1,No,1084,124,0,0,NA,29,Recent vehicle
90543,Male,27,1,32,0,Yes,1189,152,1,1,1,16,New vehicle
90544,Female,45,1,25,1,No,1310,26,1,0,1,34,Recent vehicle
90561,Male,21,1,25,1,No,1701,152,0,0,NA,25,New vehicle
90582,Male,25,1,3,1,No,1364,152,1,0,1,38,New vehicle
90584,Male,22,1,17,1,No,1019,152,1,1,1,38,New vehicle
90600,Male,27,1,4,0,Yes,1112,152,0,1,NA,39,New vehicle
